claim_uid,file_num,data_set,cont_num,proc_unit,plan_num,claim_type,line_code,coverage_code,pay_cat,claim_open,date_event,date_open,date_close,date_v1m_xmit,clmnt_ssn,clmnt_dob,clmnt_gender,clmnt_country,clmnt_state,pay_code,pay_type,paid_1,paid_3,amount,state_juris,our_cause_2,our_cause_3,our_cause_4,date_rpted_cms,days_to_cms,reserve_3,reserve_6,reserve_status,is_v1m_extracted,excl_reason
1000347.268,19WC992325,WC,1996,73,4161,MO,WC,WA,PD,False,08/12/2022,08/25/2022,12/03/2023,,123456789,05/15/1931,F,USA,HI,380,SYS,47393.89,61330.4,3363.87,26,BURN,FRACT,BACK,12/30/2022,127.0,0.0,0.0,,0,coverage_code
1000348.09,23WC449477,WC,2039,85,1201,OT,WC,,OT,False,03/23/2020,03/29/2020,06/07/2021,,821216126,09/24/1936,M,MEX,AK,367,SYS,25074.97,79134.35,518.62,17,STRUCK,FRACT,HAND,06/30/2020,93.0,0.0,0.0,,1,
1000349.813,21WC787106,WC,3150,96,4590,MO,WC,,BI,False,08/29/2023,09/22/2023,12/20/2024,03/30/2024,620201566,04/27/1984,F,USA,NV,302,SYS,13702.49,20266.67,2716.27,06,CUT,RUPTURE,ANKLE,01/04/2024,104.0,0.0,0.0,,1,
1000350.222,21WC688247,WC,8920,37,4717,OT,WC,,PI,False,04/16/2022,04/17/2022,06/24/2023,,732147410,07/25/1930,M,USA,NM,382,SYS,16621.77,80968.08,9760.59,48,BURN,CONTUS,HAND,09/19/2022,155.0,0.0,0.0,,1,
1000351.403,24WC596516,WC,4809,8,4143,OT,WC,,PD,True,10/15/2021,11/11/2021,,,417014394,09/26/1954,F,USA,MA,390,SYS,16091.9,70886.82,5192.87,47,LIFT,STRAIN,ANKLE,12/30/2021,49.0,0.0,0.0,,1,
1000352.162,23WC227378,WC,4234,57,4562,MO,WC,,MP,False,12/01/2019,12/22/2019,06/02/2021,01/15/2023,010381927,12/22/1939,F,USA,SC,372,MAN,8297.28,29019.68,6881.74,27,CUT,SPRAIN,HIP,03/25/2020,94.0,0.0,0.0,,1,
1000353.211,20WC883039,AU,3218,22,3147,IO,WC,,PD,True,09/02/2022,09/08/2022,,09/13/2022,193261538,02/02/1940,F,USA,CA,381,SYS,17247.87,1412.95,2007.14,,,,,,,0.0,0.0,,0,claim_type_IO
1000354.284,24WC546867,GL,6010,48,3557,IO,WC,,OT,True,04/09/2020,04/12/2020,,06/29/2021,270731677,10/21/1946,F,USA,WY,175,HIS,43566.83,66849.69,4786.73,,,,,,,0.0,0.0,,0,claim_type_IO
1000355.168,24WC343092,WC,2496,80,1600,MO,WC,,CM,True,01/02/2018,01/13/2018,,,827576970,05/17/1940,M,USA,MT,349,HIS,23723.9,31176.18,5267.66,37,LIFT,CONCUSS,HAND,03/26/2018,72.0,35995.13,3563.85,A,0,no_rre
1000356.685,22WC556564,GL,6705,23,1103,MO,WC,LT,CL,True,11/18/2021,12/12/2021,,,999999999,04/15/1959,F,USA,AL,175,SYS,45790.36,50279.34,228.65,,,,,,,0.0,0.0,,0,coverage_code
1000357.273,23WC388307,GL,8844,51,1179,OT,GR,,PD,False,08/23/2018,09/11/2018,02/05/2020,,503237757,02/02/1993,F,USA,VA,390,SYS,4141.23,83406.44,1282.32,,,,,,,0.0,0.0,,0,line_code
1000358.443,23WC165352,WC,2598,71,2136,MO,ZE,ZE,CL,False,03/10/2018,03/21/2018,03/10/2019,,601936001,07/14/1951,M,USA,WI,334,SYS,8629.26,4450.84,6124.44,53,BURN,INFLAM,SHOULDER,04/20/2018,30.0,0.0,0.0,,0,coverage_code|line_code
1000359.311,22WC467719,WC,6595,60,3327,OT,WC,ZE,MP,False,12/28/2018,01/01/2019,08/05/2019,,606810330,04/21/1959,F,USA,WA,390,SYS,41865.42,64231.74,9024.64,12,MVA,SURGERY,BACK,05/08/2019,127.0,0.0,0.0,,0,coverage_code
1000360.706,19WC392514,WC,6170,53,1925,MO,WC,,PI,False,04/23/2021,05/02/2021,02/26/2022,04/29/2023,358998570,11/27/1950,M,USA,PA,368,MAN,10533.14,70218.75,3534.52,27,STRUCK,LACERA,FINGER,10/07/2021,158.0,0.0,0.0,,1,
1000361.743,20WC195166,WC,4453,34,1893,MO,WC,,BI,False,10/19/2023,11/10/2023,04/09/2025,04/08/2024,578499641,12/04/1979,F,USA,AL,160,SYS,16833.59,90297.99,1952.4,42,STRUCK,CONTUS,WRIST,04/27/2024,169.0,0.0,0.0,,1,
1000362.022,24WC746564,WC,8127,95,2635,OT,WC,,CL,True,03/09/2022,03/29/2022,,,899308307,05/19/1943,F,USA,HI,338,MAN,48261.78,94284.63,2064.78,26,MVA,CONTUS,FINGER,05/11/2022,43.0,0.0,0.0,,0,no_rre
1000363.309,24WC248332,WC,8516,51,1677,MO,WC,WA,PI,True,03/31/2020,04/29/2020,,,879277153,03/22/1937,F,USA,HI,360,MAN,34339.32,69877.97,9137.05,06,SLIP,RUPTURE,HAND,06/22/2020,54.0,16223.12,1459.89,A,0,coverage_code
1000364.898,24WC807526,AU,7957,78,2613,OT,WC,,MP,False,04/21/2018,04/29/2018,11/27/2018,,349650027,07/03/1954,M,USA,IL,105,SYS,16979.33,65404.49,4314.54,,,,,,,0.0,0.0,,0,
1000365.387,24WC604000,WC,5277,54,1735,MO,WC,WA,OT,False,03/12/2019,03/27/2019,04/14/2020,,884520201,10/17/1934,F,USA,AL,385,SYS,21122.85,5451.13,4307.31,53,LIFT,CONCUSS,WRIST,09/01/2019,158.0,0.0,0.0,,0,coverage_code
1000366.373,21WC846610,WC,9766,47,1457,MO,WC,,CM,False,04/20/2022,05/18/2022,11/17/2022,05/11/2024,203667455,05/02/1944,M,USA,NJ,376,MAN,18464.82,42570.25,6782.46,27,FALL,BURN,HEAD,08/01/2022,75.0,0.0,0.0,,1,
1000367.417,21WC440401,WC,1583,78,1457,MO,GR,,OT,True,06/11/2022,06/19/2022,,,149828085,06/15/1938,M,IND,AZ,147,SYS,7337.52,97684.33,6414.36,51,LIFT,INFLAM,HIP,08/08/2022,50.0,6388.2,575.41,A,0,line_code
1000368.95,20WC856646,GL,2298,56,4953,MO,WC,ZE,PD,True,05/26/2021,06/15/2021,,,819076132,07/09/1936,M,USA,TX,105,SYS,33910.41,27267.94,4131.11,,,,,,,0.0,0.0,,0,coverage_code
1000369.019,21WC789137,WC,5502,35,2894,OT,ZE,,BI,True,06/25/2020,07/03/2020,,,295949984,11/20/1985,F,USA,NM,390,SYS,17147.54,31964.28,8244.02,36,REPETIT,RUPTURE,HAND,12/16/2020,166.0,0.0,0.0,,0,line_code
1000370.698,23WC509008,WC,7602,5,3706,OT,WC,WA,MP,True,11/15/2021,11/18/2021,,,299975167,01/05/1944,M,USA,OR,302,HIS,48667.85,55643.95,4958.49,12,SLIP,BURN,SHOULDER,03/24/2022,126.0,0.0,0.0,,0,coverage_code
1000371.607,24WC229492,WC,7484,28,1865,MO,WC,,PI,False,10/14/2019,11/08/2019,01/21/2021,,223549819,06/21/1954,M,USA,UT,390,HIS,31810.62,50230.47,5371.83,12,SLIP,RUPTURE,WRIST,02/19/2020,103.0,0.0,0.0,,0,no_rre
1000372.449,24WC286255,WC,5726,1,3181,MO,GR,,CL,False,12/07/2019,12/29/2019,02/23/2021,,429533095,04/05/1949,M,USA,WA,302,SYS,30490.63,16645.89,6292.4,06,LIFT,SPRAIN,BACK,05/06/2020,129.0,0.0,0.0,,0,line_code
1000373.552,24WC302408,WC,8501,48,3961,MO,WC,,CL,True,03/29/2020,04/09/2020,,06/11/2020,473594015,04/26/1944,M,MEX,RI,320,SYS,23110.61,96247.4,168.14,04,SLIP,BURN,WRIST,08/15/2020,128.0,7047.64,899.7,A,1,
1000374.439,24WC861299,WC,5800,51,4392,IO,GR,,PD,False,06/25/2022,07/18/2022,05/22/2024,,128142392,12/06/1966,F,USA,MI,131,SYS,10504.25,9712.57,6456.15,48,REPETIT,RUPTURE,HAND,10/22/2022,96.0,0.0,0.0,,0,line_code|claim_type_IO
1000375.342,23WC566272,WC,8379,91,2056,OT,WC,ZE,BI,True,07/28/2019,08/02/2019,,08/30/2021,731385025,10/21/1969,F,USA,NH,319,HIS,40259.93,12855.31,6113.75,47,SLIP,SURGERY,HAND,09/08/2019,37.0,0.0,0.0,,0,coverage_code
1000376.851,22WC417672,WC,1197,34,2491,IO,WC,LT,CM,True,10/18/2023,10/31/2023,,,123456789,08/21/1942,M,USA,NM,148,SYS,33437.24,6475.26,2325.77,12,STRAIN,CONTUS,HEAD,12/30/2023,60.0,0.0,0.0,,0,coverage_code|claim_type_IO
1000377.65,20WC623019,WC,1199,97,4464,OT,WC,LT,PI,True,01/29/2022,02/20/2022,,,000000000,08/19/1962,M,USA,WV,183,SYS,11417.0,71738.03,1856.56,26,STRUCK,BURN,HEAD,04/14/2022,53.0,0.0,0.0,,0,coverage_code
1000378.743,23WC971044,WC,3172,68,2240,MO,WC,,PI,True,05/09/2023,05/24/2023,,,809821197,08/03/1933,F,USA,OH,376,SYS,14998.05,960.25,4354.58,51,LIFT,RUPTURE,HAND,11/20/2023,180.0,16881.67,1859.27,P,0,no_rre
1000379.631,20WC631935,WC,9425,37,4897,OT,WC,,CM,True,12/20/2023,12/28/2023,,,641571827,08/01/1970,F,USA,NC,320,SYS,3277.97,43201.49,3115.95,51,REPETIT,SPRAIN,HIP,03/13/2024,76.0,0.0,0.0,,1,
1000380.232,20WC626154,WC,6244,100,3172,OT,WC,WA,PD,False,05/11/2020,05/30/2020,05/26/2021,08/19/2022,873219997,09/16/1940,F,USA,LA,133,SYS,46716.5,83443.9,3770.83,17,CAUGHT,SPRAIN,FINGER,10/22/2020,145.0,0.0,0.0,,0,coverage_code
1000381.308,22WC512658,PF,7835,1,4122,MO,WC,,PD,False,07/28/2019,08/12/2019,09/30/2019,,678924194,01/11/1941,F,USA,MA,371,SYS,30877.79,44010.31,2812.23,,,,,,,0.0,0.0,,0,
1000382.16,23WC602983,AU,8699,6,4199,OT,WC,WA,CL,True,06/18/2023,06/26/2023,,,104085615,08/10/1941,M,USA,WV,341,HIS,20688.87,15177.26,1589.15,,,,,,,0.0,0.0,,0,coverage_code
1000383.299,19WC689128,WC,8181,32,2342,OT,WC,LT,CL,True,12/03/2020,12/21/2020,,,791991115,06/25/1979,F,USA,IN,159,SYS,23040.18,33301.21,6808.92,53,STRUCK,SURGERY,NECK,01/25/2021,35.0,0.0,0.0,,0,coverage_code
1000384.14,23WC530732,WC,7494,63,4269,MO,WC,,OT,True,03/10/2022,03/11/2022,,,123456789,02/24/1950,M,USA,OK,368,SYS,39929.55,84629.93,968.53,51,REPETIT,CONCUSS,HAND,04/28/2022,48.0,15008.92,1726.69,A,1,
1000385.182,22WC456316,WC,9647,90,4028,MO,WC,,OT,False,04/18/2021,04/19/2021,06/22/2022,07/24/2022,155343652,06/18/1954,F,USA,IL,373,SYS,44662.18,71490.45,5810.88,12,MVA,LACERA,HEAD,07/04/2021,76.0,0.0,0.0,,1,
1000386.533,24WC141369,PF,3087,71,2427,MO,WC,,PI,True,05/05/2020,05/12/2020,,,223995822,08/04/1958,F,USA,WV,194,SYS,21927.34,19863.77,7732.74,,,,,,,0.0,0.0,,1,
1000387.125,19WC631316,GL,9463,16,1667,IO,WC,,MP,False,01/07/2022,01/31/2022,05/01/2023,05/03/2022,369624183,01/01/1944,F,USA,MT,112,SYS,41826.73,43414.89,8493.3,,,,,,,0.0,0.0,,0,claim_type_IO
1000388.301,23WC188553,GL,7385,61,1064,MO,GR,WA,PD,False,07/05/2018,07/10/2018,02/06/2019,,160187698,10/26/1962,M,USA,TX,347,SYS,20961.96,17463.75,5234.14,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000389.151,24WC949681,AU,3976,47,4600,MO,WC,,MP,True,04/15/2020,04/25/2020,,,637420467,01/16/1980,M,USA,GA,305,HIS,29925.37,52520.46,1665.91,,,,,,,0.0,0.0,,0,
1000390.897,18WC540279,WC,2842,61,2902,MO,WC,,PI,True,01/03/2018,01/13/2018,,,331858848,11/23/1949,M,USA,WV,373,SYS,6291.65,51473.4,8073.93,36,STRAIN,STRAIN,KNEE,05/26/2018,133.0,8921.29,858.36,A,1,
1000391.76,19WC443874,WC,7141,86,1594,OT,GR,,CL,True,04/27/2022,05/18/2022,,11/20/2022,650053897,01/19/1940,F,USA,MN,173,SYS,22605.21,21483.62,6250.99,37,REPETIT,STRAIN,HEAD,10/26/2022,161.0,0.0,0.0,,0,line_code
1000392.924,20WC295370,WC,6587,63,4162,OT,WC,WA,BI,True,11/03/2021,11/28/2021,,12/07/2022,027702069,02/04/1944,F,USA,MN,355,MAN,49215.58,8296.72,8682.98,37,MVA,INFLAM,HIP,02/15/2022,79.0,0.0,0.0,,0,coverage_code
1000393.142,23WC332634,PF,1273,26,4004,IO,WC,,OT,False,09/14/2019,10/03/2019,04/22/2021,09/28/2022,236898698,02/22/1935,M,USA,SC,396,SYS,47109.6,60966.56,8597.12,,,,,,,0.0,0.0,,0,claim_type_IO
1000394.278,21WC410899,WC,9549,54,4660,OT,WC,,PI,True,05/13/2021,05/14/2021,,,214949732,07/05/1962,M,USA,HI,331,SYS,39315.64,64608.46,3970.9,12,STRAIN,SPRAIN,KNEE,08/09/2021,87.0,0.0,0.0,,0,no_rre
1000395.276,21WC229469,AU,3488,27,2816,MO,ZE,,CM,False,09/03/2021,09/04/2021,03/21/2023,,644777719,05/27/1944,M,USA,SC,158,HIS,45525.31,34137.72,2793.82,,,,,,,0.0,0.0,,0,line_code
1000396.988,21WC978683,WC,2849,82,2910,MO,WC,,CL,True,06/19/2023,07/14/2023,,,750789815,11/16/1974,F,USA,SD,198,SYS,42116.25,73244.26,9056.84,06,BURN,SPRAIN,ANKLE,10/16/2023,94.0,1048.67,136.96,A,0,no_rre
1000397.586,19WC719796,WC,5355,14,4198,IO,WC,ZE,OT,True,03/20/2022,04/09/2022,,,617149673,10/04/1965,M,CAN,MS,377,SYS,40764.18,71828.9,494.66,06,REPETIT,RUPTURE,NECK,09/19/2022,163.0,0.0,0.0,,0,coverage_code|claim_type_IO
1000398.037,21WC952660,GL,8075,87,4719,MO,WC,ZE,PI,False,04/09/2018,04/30/2018,09/08/2018,,030947482,06/27/1975,F,USA,KS,357,SYS,22910.23,99097.57,2705.42,,,,,,,0.0,0.0,,0,coverage_code
1000399.794,19WC685606,PF,9967,84,2318,IO,WC,LT,PD,True,12/06/2019,01/03/2020,,12/23/2021,758305187,12/03/1965,F,USA,NY,323,SYS,13234.02,70739.61,3570.88,,,,,,,0.0,0.0,,0,coverage_code|claim_type_IO
1000400.806,20WC891434,WC,3762,42,1065,MO,WC,ZE,PD,False,09/05/2023,09/28/2023,08/26/2024,,408801245,12/20/1932,F,USA,GA,368,SYS,19837.84,92125.83,1125.9,53,STRUCK,CONCUSS,NECK,11/18/2023,51.0,0.0,0.0,,0,coverage_code
1000401.324,19WC564032,WC,5029,72,1634,OT,WC,,MP,False,07/08/2020,08/04/2020,04/15/2021,,664282382,01/28/1937,F,USA,NE,372,SYS,20616.18,84790.48,5850.87,06,CUT,INFLAM,HEAD,12/05/2020,123.0,0.0,0.0,,0,no_rre
1000402.264,20WC482221,WC,6246,71,2462,MO,ZE,,PD,True,10/08/2020,11/03/2020,,09/08/2023,549411718,12/12/1973,M,USA,OR,358,MAN,21893.55,59106.29,740.11,36,FALL,BURN,WRIST,04/25/2021,173.0,14704.48,1256.37,A,0,line_code
1000403.57,23WC128916,AU,9042,56,3884,IO,WC,,PI,True,01/26/2023,02/05/2023,,,584666671,11/19/1947,F,USA,SC,391,MAN,5984.17,97735.38,6177.12,,,,,,,0.0,0.0,,0,claim_type_IO
1000404.53,23WC269038,AU,4189,32,3463,IO,GR,,CM,False,01/13/2020,01/14/2020,07/03/2021,,097529405,07/13/1983,F,USA,MI,123,SYS,35363.15,87906.45,5046.85,,,,,,,0.0,0.0,,0,line_code|claim_type_IO
1000405.185,21WC310351,WC,6755,84,3592,MO,WC,,CM,True,01/21/2019,02/07/2019,,,571086114,09/01/1930,M,USA,MD,172,MAN,18741.8,6938.92,1806.69,06,CUT,RUPTURE,SHOULDER,07/24/2019,167.0,66044.7,7093.1,P,1,
1000406.706,24WC286113,WC,3439,57,1124,OT,WC,,CM,False,05/08/2019,06/03/2019,04/26/2020,04/01/2023,531221634,03/20/1949,F,IND,NH,390,MAN,27723.09,33834.39,3720.37,12,REPETIT,LACERA,ANKLE,07/13/2019,40.0,0.0,0.0,,1,
1000407.917,21WC950297,GL,2619,68,1372,OT,ZE,,OT,True,12/19/2023,01/05/2024,,,329187339,11/14/1977,F,USA,CO,303,SYS,28062.65,60966.32,3128.39,,,,,,,0.0,0.0,,0,line_code
1000408.992,24WC401144,PF,1903,69,4404,MO,WC,,PD,True,12/12/2019,01/02/2020,,02/28/2020,311503085,01/27/1947,F,USA,ND,122,MAN,2236.04,21449.32,4626.61,,,,,,,0.0,0.0,,1,
1000409.222,20WC176507,AU,4336,64,1846,OT,ZE,ZE,BI,True,07/05/2018,08/04/2018,,,298013939,06/06/1956,F,USA,MS,151,MAN,12308.66,66853.28,8831.25,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000410.423,22WC844669,GL,6075,27,4851,OT,GR,,MP,False,02/11/2018,02/25/2018,04/17/2019,,000000000,01/23/1942,F,USA,VT,309,SYS,7946.19,79119.0,758.35,,,,,,,0.0,0.0,,0,line_code
1000411.537,19WC876043,WC,7525,37,3196,MO,WC,ZE,PD,True,03/21/2019,04/15/2019,,,999999999,08/16/1931,M,USA,AZ,323,SYS,38127.07,80640.91,2493.34,26,CAUGHT,RUPTURE,SHOULDER,09/05/2019,143.0,34507.1,4371.33,A,0,coverage_code
1000412.769,23WC433364,WC,1232,20,2398,MO,WC,,MP,False,04/01/2020,04/30/2020,07/04/2021,,999999999,11/24/1940,F,USA,NH,131,MAN,26427.83,55685.31,1519.3,42,FALL,STRAIN,KNEE,09/11/2020,134.0,0.0,0.0,,1,
1000413.72,23WC437281,WC,1629,19,4692,MO,ZE,,BI,True,04/11/2022,04/12/2022,,,123290577,01/21/1932,F,IND,ME,349,SYS,45512.05,23766.9,4956.57,17,CAUGHT,RUPTURE,WRIST,06/20/2022,69.0,14573.12,1793.92,P,0,line_code
1000414.999,19WC485957,AU,1343,56,4299,MO,WC,,MP,False,08/08/2022,08/31/2022,05/20/2023,,642463410,07/15/1985,F,USA,MO,159,MAN,19944.15,72330.77,2138.56,,,,,,,0.0,0.0,,0,
1000415.191,19WC864733,GL,6955,60,3245,IO,WC,,CL,True,06/11/2021,06/18/2021,,,464396753,06/18/1936,M,USA,ND,323,SYS,34698.48,38597.07,6703.24,,,,,,,0.0,0.0,,0,claim_type_IO
1000416.273,23WC813692,GL,3554,84,2646,OT,WC,,MP,True,07/20/2021,08/04/2021,,,499418694,11/04/1961,M,USA,AL,342,SYS,46578.13,35669.64,7461.48,,,,,,,0.0,0.0,,0,no_rre
1000417.308,18WC480570,GL,6170,76,4704,MO,WC,,CL,True,12/19/2019,12/29/2019,,,156216803,07/06/1949,F,USA,LA,331,MAN,47270.09,90918.48,1060.98,,,,,,,0.0,0.0,,0,
1000418.88,21WC497798,WC,3793,100,1081,OT,ZE,,MP,False,01/15/2020,01/30/2020,07/16/2021,,348116062,10/10/1934,F,MEX,TX,181,SYS,14617.47,79278.19,7887.11,42,CUT,RUPTURE,BACK,06/14/2020,136.0,0.0,0.0,,0,line_code
1000419.992,20WC992603,WC,4147,67,2147,OT,WC,,PD,False,11/15/2019,11/17/2019,10/25/2020,,943155470,09/02/1940,M,USA,SC,173,SYS,15135.52,19964.24,4754.2,39,FALL,SURGERY,ANKLE,03/11/2020,115.0,0.0,0.0,,1,
1000420.994,21WC526974,AU,6606,17,4862,MO,GR,,OT,True,03/01/2020,03/17/2020,,09/24/2022,000000000,02/08/1934,M,USA,CA,373,HIS,4369.35,7541.15,7258.76,,,,,,,0.0,0.0,,0,line_code
1000421.737,20WC747454,WC,3560,76,3564,MO,ZE,,CM,True,03/10/2019,03/30/2019,,,764113041,01/14/1932,M,USA,VA,141,MAN,26466.67,47604.41,2053.27,13,CUT,CONTUS,WRIST,07/11/2019,103.0,4598.57,433.42,A,0,line_code
1000422.08,19WC376049,WC,9881,75,4984,MO,ZE,,CL,True,11/07/2018,11/14/2018,,,920605861,04/14/1939,F,USA,WV,100,MAN,44527.8,68353.1,2886.35,36,LIFT,FRACT,KNEE,04/19/2019,156.0,94891.9,11998.45,P,0,line_code
1000423.012,23WC807265,WC,6217,77,4159,MO,ZE,WA,OT,True,09/27/2018,10/16/2018,,,761626070,08/11/1954,M,USA,HI,145,SYS,23247.24,46164.02,9242.12,47,SLIP,RUPTURE,WRIST,03/10/2019,145.0,11031.65,1515.04,A,0,coverage_code|line_code
1000424.381,24WC762902,WC,7545,47,1057,MO,ZE,,PI,True,01/24/2020,01/31/2020,,,346260356,05/27/1935,F,USA,NY,363,SYS,21755.38,85159.71,4924.69,06,FALL,SPRAIN,KNEE,03/18/2020,47.0,16646.69,1695.9,P,0,line_code
1000425.804,21WC614333,WC,6047,82,1649,MO,ZE,,CL,True,10/24/2022,11/13/2022,,08/28/2023,383892100,02/01/1945,F,USA,KS,141,MAN,11671.92,87187.38,3194.12,51,REPETIT,SURGERY,HIP,03/10/2023,117.0,48254.48,3026.2,A,0,line_code
1000426.782,22WC340047,AU,4884,32,3001,OT,WC,,PD,True,09/24/2023,10/23/2023,,,084688044,12/09/1958,M,USA,WY,124,SYS,18189.12,77775.93,4790.09,,,,,,,0.0,0.0,,0,
1000427.003,20WC964904,GL,8907,73,1598,MO,WC,,PD,False,03/30/2020,04/26/2020,12/04/2020,,124380993,09/26/1971,F,USA,MO,389,SYS,14908.85,20424.0,3031.42,,,,,,,0.0,0.0,,0,
1000428.644,21WC182533,WC,8618,19,2829,OT,WC,ZE,PI,True,12/25/2022,01/19/2023,,,203919938,10/05/1935,F,MEX,AR,370,SYS,18441.1,31526.87,7232.96,37,FALL,INFLAM,FINGER,05/30/2023,131.0,0.0,0.0,,0,coverage_code
1000429.178,22WC976686,PF,1565,84,2158,MO,WC,LT,OT,True,06/11/2018,07/10/2018,,,509091113,09/06/1933,M,USA,MS,145,SYS,37542.53,49245.57,5496.6,,,,,,,0.0,0.0,,0,coverage_code
1000430.525,23WC928090,WC,3540,72,4370,MO,WC,,PI,False,04/18/2019,05/13/2019,03/05/2020,,700720397,12/08/1956,F,USA,IA,319,SYS,25029.19,32295.03,7584.03,06,SLIP,FRACT,HIP,08/25/2019,104.0,0.0,0.0,,1,
1000431.697,22WC171262,WC,4279,77,1147,MO,WC,ZE,MP,False,01/30/2018,02/11/2018,10/29/2019,,849226508,01/21/1947,F,USA,MS,320,SYS,37708.57,25627.82,2038.15,51,STRUCK,INFLAM,KNEE,05/25/2018,103.0,0.0,0.0,,0,coverage_code
1000432.452,21WC732677,GL,9386,100,2661,MO,WC,,BI,True,05/07/2022,06/02/2022,,,778734893,10/27/1972,F,USA,AR,182,SYS,10840.3,2381.25,222.37,,,,,,,0.0,0.0,,0,no_rre
1000433.86,19WC623860,AU,7367,94,2340,MO,WC,ZE,CM,True,11/08/2019,12/08/2019,,,684321273,01/28/1958,M,USA,AL,135,SYS,36437.41,96120.84,1062.6,,,,,,,0.0,0.0,,0,coverage_code
1000434.368,23WC300053,WC,7109,10,2146,MO,ZE,,PD,True,05/24/2018,06/22/2018,,08/06/2023,926251497,02/24/1933,M,USA,PA,334,SYS,1127.95,56323.07,726.51,53,MVA,LACERA,KNEE,10/31/2018,131.0,20668.09,2749.79,P,0,line_code
1000435.175,18WC704777,WC,2032,100,4589,MO,GR,,CL,False,05/17/2023,05/24/2023,07/17/2023,,000000000,10/27/1961,F,USA,VT,329,HIS,42422.83,4729.45,3703.94,26,CAUGHT,RUPTURE,WRIST,11/09/2023,169.0,0.0,0.0,,0,line_code
1000436.164,23WC489307,AU,9860,19,2313,IO,ZE,,MP,True,12/14/2019,01/02/2020,,,300198103,06/14/1943,M,USA,FL,345,SYS,37685.17,86180.0,1726.33,,,,,,,0.0,0.0,,0,line_code|claim_type_IO
1000437.043,22WC755425,WC,6598,71,3591,IO,WC,ZE,PI,False,04/23/2020,05/20/2020,09/10/2020,,000000000,09/22/1938,M,USA,UT,342,SYS,5846.07,73185.47,7989.44,37,SLIP,BURN,ANKLE,08/14/2020,86.0,0.0,0.0,,0,coverage_code|claim_type_IO
1000438.577,23WC527817,AU,2744,29,3623,OT,WC,,CM,True,02/11/2020,03/05/2020,,,111642366,04/25/1978,F,USA,IN,169,SYS,1175.28,3109.74,1298.65,,,,,,,0.0,0.0,,0,
1000439.776,18WC170277,WC,8416,16,2728,MO,ZE,,BI,True,05/14/2021,05/25/2021,,,604629722,01/16/1945,F,USA,KY,349,HIS,26950.87,9800.68,6917.05,26,CAUGHT,RUPTURE,BACK,09/29/2021,127.0,24172.99,2523.02,A,0,line_code
1000440.245,24WC850369,GL,2540,59,2555,IO,WC,,OT,True,04/07/2023,04/09/2023,,,463286728,03/19/1951,M,IND,CA,323,MAN,28252.5,80130.77,5403.06,,,,,,,0.0,0.0,,0,claim_type_IO
1000441.724,20WC714110,WC,9467,63,1712,MO,WC,,BI,True,04/04/2021,04/24/2021,,03/07/2022,909358899,12/26/1942,M,USA,AZ,328,SYS,43278.28,58356.98,4984.18,53,REPETIT,STRAIN,KNEE,07/05/2021,72.0,16273.77,1526.64,A,1,
1000442.794,21WC121535,AU,9605,90,2508,OT,WC,,MP,True,04/25/2023,04/27/2023,,,067124306,08/13/1981,M,CAN,DE,103,SYS,33232.05,44610.21,9965.55,,,,,,,0.0,0.0,,0,
1000443.263,18WC928373,GL,4040,76,2692,MO,WC,,PI,True,04/09/2020,04/14/2020,,,381088360,09/22/1966,F,USA,AL,138,SYS,43029.28,80122.53,1967.8,,,,,,,0.0,0.0,,1,
1000444.479,18WC280793,WC,9871,10,1598,OT,WC,,PI,True,10/06/2018,10/22/2018,,,253816775,04/27/1982,F,USA,WI,341,HIS,19731.44,19260.57,7292.3,42,SLIP,RUPTURE,NECK,01/17/2019,87.0,0.0,0.0,,1,
1000445.615,24WC634299,WC,3577,31,3453,OT,WC,,CM,True,11/04/2018,11/18/2018,,,722190655,05/15/1942,F,USA,OH,339,SYS,25572.0,38609.39,8724.47,53,CUT,BURN,NECK,05/13/2019,176.0,0.0,0.0,,1,
1000446.691,20WC658617,WC,2031,33,3576,MO,WC,,OT,True,10/05/2023,10/13/2023,,,123456789,09/22/1940,F,USA,RI,384,SYS,38415.7,89055.04,1478.85,27,STRUCK,LACERA,FINGER,03/29/2024,168.0,6178.46,489.0,A,1,
1000447.206,24WC764214,WC,4000,84,4316,OT,WC,,MP,True,06/07/2023,06/30/2023,,,150339929,07/27/1933,F,USA,IL,332,SYS,22738.03,99085.38,5877.48,17,BURN,CONCUSS,ANKLE,09/18/2023,80.0,0.0,0.0,,1,
1000448.628,21WC724187,WC,8805,56,2584,MO,WC,,PI,False,05/19/2019,05/31/2019,08/24/2019,10/21/2019,562694398,12/22/1933,F,USA,TX,301,SYS,16880.29,62436.0,2844.02,39,STRAIN,LACERA,HAND,11/23/2019,176.0,0.0,0.0,,1,
1000449.928,20WC981609,WC,3486,3,3267,OT,WC,LT,PI,False,12/05/2019,12/31/2019,02/25/2021,,165129360,08/04/1976,M,USA,NE,158,MAN,8282.13,17354.31,2281.38,48,FALL,LACERA,HEAD,05/20/2020,141.0,0.0,0.0,,0,coverage_code
1000450.58,22WC990859,WC,8310,28,1951,MO,WC,,CL,True,12/25/2022,01/09/2023,,,123456789,08/14/1951,F,USA,NY,349,SYS,30327.7,37296.11,7064.22,26,SLIP,CONTUS,ANKLE,04/02/2023,83.0,3813.0,335.33,P,1,
